GBN b 
=========================================================================
                          Station B                                 
-------------------------------------------------------------------------
Protocol.lib, version 3.0, Build: Oct 19 2009 (jiangy@public3.bta.net.cn)
Channel: 8000 bps, 270 ms propagation delay, bit error rate 1.0E-005
Log file "GBN-B.log", TCP port 59144, debug mask 0x00
Station B is connecting station A (TCP port 59144) ... Done.
New epoch: Sat May 20 15:41:07 2017
=========================================================================
Designed by LXS, build: May 20 2017  13:12:58
2.577 .... 8 packets received, 7754 bps, 96.92%, Err 0 (0.0e+000)
726.596 .... 2515 packets received, 7093 bps, 88.67%, Err 59 (1.0e-005)
728.715 .... 2523 packets received, 7095 bps, 88.69%, Err 59 (1.0e-005)
730.822 .... 2531 packets received, 7097 bps, 88.71%, Err 59 (1.0e-005)
732.958 .... 2539 packets received, 7099 bps, 88.74%, Err 59 (1.0e-005)
735.046 .... 2547 packets received, 7101 bps, 88.76%, Err 59 (1.0e-005)
737.166 .... 2555 packets received, 7103 bps, 88.78%, Err 59 (1.0e-005)
739.809 .... 2559 packets received, 7088 bps, 88.61%, Err 60 (1.0e-005)
741.928 .... 2567 packets received, 7090 bps, 88.63%, Err 60 (1.0e-005)
744.030 .... 2575 packets received, 7092 bps, 88.65%, Err 60 (1.0e-005)
746.149 .... 2583 packets received, 7094 bps, 88.68%, Err 60 (1.0e-005)
748.244 .... 2591 packets received, 7096 bps, 88.70%, Err 60 (1.0e-005)
750.361 .... 2599 packets received, 7098 bps, 88.72%, Err 60 (1.0e-005)
752.465 .... 2607 packets received, 7100 bps, 88.75%, Err 60 (1.0e-005)
754.617 .... 2615 packets received, 7101 bps, 88.77%, Err 60 (1.0e-005)
756.677 .... 2623 packets received, 7104 bps, 88.80%, Err 61 (1.0e-005)
758.793 .... 2631 packets received, 7105 bps, 88.82%, Err 61 (1.0e-005)
760.926 .... 2639 packets received, 7107 bps, 88.84%, Err 61 (1.0e-005)
763.293 .... 2642 packets received, 7093 bps, 88.66%, Err 62 (1.0e-005)
765.396 .... 2650 packets received, 7095 bps, 88.69%, Err 62 (1.0e-005)
767.543 .... 2658 packets received, 7097 bps, 88.71%, Err 62 (1.0e-005)
769.892 .... 2661 packets received, 7083 bps, 88.54%, Err 63 (1.0e-005)
772.012 .... 2669 packets received, 7085 bps, 88.56%, Err 63 (1.0e-005)
774.117 .... 2677 packets received, 7087 bps, 88.58%, Err 63 (1.0e-005)
776.218 .... 2685 packets received, 7088 bps, 88.61%, Err 63 (1.0e-005)
778.347 .... 2693 packets received, 7090 bps, 88.63%, Err 63 (1.0e-005)
780.481 .... 2701 packets received, 7092 bps, 88.65%, Err 63 (1.0e-005)
782.571 .... 2709 packets received, 7094 bps, 88.67%, Err 63 (1.0e-005)
784.693 .... 2717 packets received, 7095 bps, 88.69%, Err 63 (1.0e-005)
786.809 .... 2725 packets received, 7097 bps, 88.71%, Err 63 (1.0e-005)
788.895 .... 2733 packets received, 7099 bps, 88.74%, Err 63 (1.0e-005)
791.011 .... 2741 packets received, 7101 bps, 88.76%, Err 63 (1.0e-005)
793.131 .... 2749 packets received, 7103 bps, 88.78%, Err 63 (1.0e-005)
795.231 .... 2757 packets received, 7104 bps, 88.80%, Err 63 (1.0e-005)
797.351 .... 2765 packets received, 7106 bps, 88.83%, Err 63 (9.9e-006)
799.470 .... 2773 packets received, 7108 bps, 88.85%, Err 63 (9.9e-006)
801.852 .... 2777 packets received, 7097 bps, 88.71%, Err 64 (1.0e-005)
803.986 .... 2784 packets received, 7096 bps, 88.70%, Err 64 (1.0e-005)
806.075 .... 2792 packets received, 7098 bps, 88.72%, Err 64 (1.0e-005)
808.216 .... 2800 packets received, 7099 bps, 88.74%, Err 64 (1.0e-005)
810.304 .... 2808 packets received, 7101 bps, 88.76%, Err 64 (9.9e-006)
812.408 .... 2816 packets received, 7103 bps, 88.79%, Err 64 (9.9e-006)
814.542 .... 2824 packets received, 7104 bps, 88.81%, Err 64 (9.9e-006)
816.647 .... 2832 packets received, 7106 bps, 88.83%, Err 64 (9.9e-006)
818.857 .... 2839 packets received, 7104 bps, 88.81%, Err 64 (9.8e-006)
820.926 .... 2847 packets received, 7107 bps, 88.83%, Err 64 (9.8e-006)
823.077 .... 2850 packets received, 7095 bps, 88.69%, Err 65 (9.9e-006)
825.198 .... 2858 packets received, 7097 bps, 88.71%, Err 66 (1.0e-005)
827.289 .... 2861 packets received, 7087 bps, 88.58%, Err 66 (1.0e-005)
829.437 .... 2865 packets received, 7078 bps, 88.48%, Err 67 (1.0e-005)
831.573 .... 2873 packets received, 7080 bps, 88.49%, Err 67 (1.0e-005)
833.678 .... 2881 packets received, 7081 bps, 88.52%, Err 67 (1.0e-005)
835.811 .... 2889 packets received, 7083 bps, 88.54%, Err 67 (1.0e-005)
837.944 .... 2897 packets received, 7084 bps, 88.56%, Err 67 (1.0e-005)
840.001 .... 2904 packets received, 7084 bps, 88.55%, Err 67 (1.0e-005)
842.135 .... 2912 packets received, 7086 bps, 88.57%, Err 67 (1.0e-005)
844.240 .... 2920 packets received, 7087 bps, 88.59%, Err 67 (1.0e-005)
847.392 .... 2928 packets received, 7080 bps, 88.50%, Err 68 (1.0e-005)
849.543 .... 2936 packets received, 7082 bps, 88.52%, Err 68 (1.0e-005)
851.648 .... 2944 packets received, 7083 bps, 88.54%, Err 68 (1.0e-005)
853.769 .... 2952 packets received, 7085 bps, 88.56%, Err 68 (1.0e-005)
855.932 .... 2959 packets received, 7084 bps, 88.55%, Err 68 (1.0e-005)
858.036 .... 2967 packets received, 7086 bps, 88.57%, Err 68 (1.0e-005)
860.140 .... 2975 packets received, 7087 bps, 88.59%, Err 68 (1.0e-005)
862.258 .... 2983 packets received, 7089 bps, 88.61%, Err 68 (9.9e-006)
865.164 .... 2990 packets received, 7082 bps, 88.52%, Err 70 (1.0e-005)
867.286 .... 2998 packets received, 7083 bps, 88.54%, Err 70 (1.0e-005)
869.397 .... 3006 packets received, 7085 bps, 88.56%, Err 70 (1.0e-005)
871.530 .... 3014 packets received, 7086 bps, 88.58%, Err 70 (1.0e-005)
873.882 .... 3019 packets received, 7079 bps, 88.49%, Err 71 (1.0e-005)
876.018 .... 3027 packets received, 7080 bps, 88.51%, Err 71 (1.0e-005)
878.137 .... 3035 packets received, 7082 bps, 88.52%, Err 71 (1.0e-005)
880.276 .... 3043 packets received, 7083 bps, 88.54%, Err 71 (1.0e-005)
882.380 .... 3051 packets received, 7085 bps, 88.56%, Err 71 (1.0e-005)
884.499 .... 3059 packets received, 7087 bps, 88.58%, Err 71 (1.0e-005)
886.601 .... 3067 packets received, 7088 bps, 88.60%, Err 71 (1.0e-005)
888.719 .... 3075 packets received, 7090 bps, 88.62%, Err 71 (1.0e-005)
891.085 .... 3080 packets received, 7083 bps, 88.53%, Err 72 (1.0e-005)
893.237 .... 3084 packets received, 7075 bps, 88.43%, Err 73 (1.0e-005)
896.792 .... 3091 packets received, 7063 bps, 88.28%, Err 74 (1.0e-005)
898.909 .... 3099 packets received, 7064 bps, 88.30%, Err 74 (1.0e-005)
901.015 .... 3107 packets received, 7066 bps, 88.32%, Err 74 (1.0e-005)
904.510 .... 3112 packets received, 7050 bps, 88.12%, Err 75 (1.0e-005)
906.630 .... 3120 packets received, 7051 bps, 88.14%, Err 75 (1.0e-005)
908.718 .... 3128 packets received, 7053 bps, 88.17%, Err 75 (1.0e-005)
910.821 .... 3136 packets received, 7055 bps, 88.19%, Err 75 (1.0e-005)
912.954 .... 3144 packets received, 7056 bps, 88.21%, Err 75 (1.0e-005)
915.058 .... 3152 packets received, 7058 bps, 88.23%, Err 75 (1.0e-005)
917.161 .... 3160 packets received, 7060 bps, 88.25%, Err 75 (1.0e-005)
919.309 .... 3168 packets received, 7061 bps, 88.26%, Err 75 (1.0e-005)
921.381 .... 3176 packets received, 7063 bps, 88.29%, Err 75 (1.0e-005)
923.530 .... 3184 packets received, 7064 bps, 88.30%, Err 75 (1.0e-005)
925.615 .... 3192 packets received, 7066 bps, 88.33%, Err 75 (1.0e-005)
927.746 .... 3200 packets received, 7068 bps, 88.34%, Err 75 (1.0e-005)
929.872 .... 3208 packets received, 7069 bps, 88.36%, Err 75 (1.0e-005)
931.963 .... 3216 packets received, 7071 bps, 88.38%, Err 75 (1.0e-005)
934.068 .... 3224 packets received, 7072 bps, 88.40%, Err 75 (1.0e-005)
936.186 .... 3232 packets received, 7074 bps, 88.42%, Err 75 (1.0e-005)
938.304 .... 3240 packets received, 7075 bps, 88.44%, Err 75 (1.0e-005)
940.408 .... 3248 packets received, 7077 bps, 88.46%, Err 75 (1.0e-005)
942.527 .... 3256 packets received, 7078 bps, 88.48%, Err 75 (1.0e-005)
944.627 .... 3264 packets received, 7080 bps, 88.50%, Err 75 (1.0e-005)
946.746 .... 3272 packets received, 7081 bps, 88.52%, Err 75 (1.0e-005)
948.879 .... 3280 packets received, 7083 bps, 88.54%, Err 75 (1.0e-005)
950.980 .... 3288 packets received, 7084 bps, 88.55%, Err 75 (9.9e-006)
953.082 .... 3296 packets received, 7086 bps, 88.57%, Err 75 (9.9e-006)
955.199 .... 3304 packets received, 7087 bps, 88.59%, Err 75 (9.9e-006)
957.301 .... 3312 packets received, 7089 bps, 88.61%, Err 75 (9.9e-006)
959.436 .... 3320 packets received, 7090 bps, 88.63%, Err 75 (9.8e-006)
961.523 .... 3328 packets received, 7092 bps, 88.65%, Err 75 (9.8e-006)
963.644 .... 3336 packets received, 7093 bps, 88.67%, Err 76 (9.9e-006)
965.762 .... 3340 packets received, 7086 bps, 88.58%, Err 76 (9.9e-006)
967.864 .... 3348 packets received, 7088 bps, 88.60%, Err 76 (9.9e-006)
970.495 .... 3352 packets received, 7077 bps, 88.46%, Err 77 (1.0e-005)
972.613 .... 3360 packets received, 7078 bps, 88.48%, Err 77 (1.0e-005)
975.812 .... 3366 packets received, 7068 bps, 88.35%, Err 78 (1.0e-005)
977.898 .... 3374 packets received, 7069 bps, 88.37%, Err 78 (1.0e-005)
980.033 .... 3382 packets received, 7071 bps, 88.38%, Err 78 (1.0e-005)
982.135 .... 3390 packets received, 7072 bps, 88.40%, Err 78 (1.0e-005)
984.241 .... 3398 packets received, 7074 bps, 88.42%, Err 78 (1.0e-005)
986.357 .... 3406 packets received, 7075 bps, 88.44%, Err 78 (1.0e-005)
988.443 .... 3414 packets received, 7077 bps, 88.46%, Err 78 (9.9e-006)
991.087 .... 3418 packets received, 7066 bps, 88.33%, Err 79 (1.0e-005)
993.211 .... 3426 packets received, 7068 bps, 88.35%, Err 79 (1.0e-005)
995.330 .... 3434 packets received, 7069 bps, 88.36%, Err 79 (1.0e-005)
997.448 .... 3442 packets received, 7071 bps, 88.38%, Err 79 (1.0e-005)
999.553 .... 3450 packets received, 7072 bps, 88.40%, Err 79 (1.0e-005)
1001.671 .... 3458 packets received, 7073 bps, 88.42%, Err 79 (9.9e-006)
1004.548 .... 3465 packets received, 7067 bps, 88.34%, Err 80 (1.0e-005)
1006.682 .... 3468 packets received, 7059 bps, 88.23%, Err 81 (1.0e-005)
1008.848 .... 3476 packets received, 7060 bps, 88.25%, Err 81 (1.0e-005)
1010.935 .... 3484 packets received, 7061 bps, 88.27%, Err 81 (1.0e-005)
1013.038 .... 3492 packets received, 7063 bps, 88.29%, Err 81 (1.0e-005)
1015.142 .... 3500 packets received, 7064 bps, 88.30%, Err 81 (1.0e-005)
1017.272 .... 3508 packets received, 7066 bps, 88.32%, Err 81 (1.0e-005)
1020.178 .... 3514 packets received, 7058 bps, 88.22%, Err 82 (1.0e-005)
1022.342 .... 3522 packets received, 7059 bps, 88.23%, Err 82 (1.0e-005)
1025.758 .... 3530 packets received, 7051 bps, 88.14%, Err 83 (1.0e-005)
1027.871 .... 3533 packets received, 7043 bps, 88.03%, Err 84 (1.0e-005)
1030.038 .... 3541 packets received, 7044 bps, 88.05%, Err 84 (1.0e-005)
1032.172 .... 3544 packets received, 7035 bps, 87.94%, Err 85 (1.0e-005)
1034.309 .... 3551 packets received, 7034 bps, 87.93%, Err 85 (1.0e-005)
1036.445 .... 3559 packets received, 7036 bps, 87.95%, Err 85 (1.0e-005)
1038.561 .... 3567 packets received, 7037 bps, 87.96%, Err 85 (1.0e-005)
1040.666 .... 3575 packets received, 7039 bps, 87.98%, Err 85 (1.0e-005)
1042.831 .... 3583 packets received, 7040 bps, 88.00%, Err 85 (1.0e-005)
1044.917 .... 3591 packets received, 7041 bps, 88.02%, Err 85 (1.0e-005)
1047.034 .... 3599 packets received, 7043 bps, 88.03%, Err 85 (1.0e-005)
1049.651 .... 3605 packets received, 7037 bps, 87.96%, Err 86 (1.0e-005)
1051.819 .... 3608 packets received, 7028 bps, 87.85%, Err 88 (1.1e-005)
1055.273 .... 3616 packets received, 7021 bps, 87.76%, Err 89 (1.1e-005)
1057.409 .... 3624 packets received, 7022 bps, 87.78%, Err 89 (1.1e-005)
1059.514 .... 3632 packets received, 7024 bps, 87.79%, Err 89 (1.1e-005)
1061.648 .... 3640 packets received, 7025 bps, 87.81%, Err 89 (1.1e-005)
1064.248 .... 3642 packets received, 7012 bps, 87.64%, Err 90 (1.1e-005)
1066.401 .... 3646 packets received, 7005 bps, 87.56%, Err 91 (1.1e-005)
1068.535 .... 3654 packets received, 7006 bps, 87.58%, Err 91 (1.1e-005)
1070.654 .... 3662 packets received, 7008 bps, 87.60%, Err 91 (1.1e-005)
1072.788 .... 3670 packets received, 7009 bps, 87.62%, Err 91 (1.1e-005)
1074.922 .... 3678 packets received, 7011 bps, 87.63%, Err 91 (1.1e-005)
1076.995 .... 3686 packets received, 7012 bps, 87.65%, Err 91 (1.1e-005)
1079.118 .... 3694 packets received, 7014 bps, 87.67%, Err 91 (1.1e-005)
1081.254 .... 3702 packets received, 7015 bps, 87.69%, Err 91 (1.1e-005)
1083.342 .... 3710 packets received, 7017 bps, 87.71%, Err 91 (1.1e-005)
1085.476 .... 3718 packets received, 7018 bps, 87.72%, Err 91 (1.1e-005)
1087.612 .... 3726 packets received, 7019 bps, 87.74%, Err 91 (1.1e-005)
1089.716 .... 3734 packets received, 7021 bps, 87.76%, Err 91 (1.1e-005)
1091.818 .... 3742 packets received, 7022 bps, 87.78%, Err 91 (1.0e-005)
1093.922 .... 3750 packets received, 7024 bps, 87.79%, Err 91 (1.0e-005)
1096.070 .... 3758 packets received, 7025 bps, 87.81%, Err 91 (1.0e-005)
1098.157 .... 3766 packets received, 7026 bps, 87.83%, Err 91 (1.0e-005)
1100.276 .... 3774 packets received, 7028 bps, 87.85%, Err 91 (1.0e-005)
1102.394 .... 3782 packets received, 7029 bps, 87.86%, Err 92 (1.1e-005)
1104.482 .... 3790 packets received, 7031 bps, 87.88%, Err 92 (1.0e-005)
1106.617 .... 3798 packets received, 7032 bps, 87.90%, Err 92 (1.0e-005)
1108.734 .... 3806 packets received, 7033 bps, 87.92%, Err 92 (1.0e-005)
1110.835 .... 3814 packets received, 7035 bps, 87.93%, Err 92 (1.0e-005)
1112.971 .... 3822 packets received, 7036 bps, 87.95%, Err 92 (1.0e-005)
1115.059 .... 3830 packets received, 7037 bps, 87.97%, Err 92 (1.0e-005)
1117.192 .... 3838 packets received, 7039 bps, 87.98%, Err 92 (1.0e-005)
1119.267 .... 3846 packets received, 7040 bps, 88.00%, Err 92 (1.0e-005)
1121.400 .... 3854 packets received, 7041 bps, 88.02%, Err 92 (1.0e-005)
1123.518 .... 3862 packets received, 7043 bps, 88.03%, Err 92 (1.0e-005)
1125.622 .... 3870 packets received, 7044 bps, 88.05%, Err 92 (1.0e-005)
1127.741 .... 3878 packets received, 7045 bps, 88.07%, Err 93 (1.0e-005)
1129.844 .... 3886 packets received, 7047 bps, 88.09%, Err 93 (1.0e-005)
1131.965 .... 3894 packets received, 7048 bps, 88.10%, Err 93 (1.0e-005)
1134.090 .... 3902 packets received, 7049 bps, 88.12%, Err 93 (1.0e-005)
1136.176 .... 3910 packets received, 7051 bps, 88.14%, Err 93 (1.0e-005)
1138.541 .... 3913 packets received, 7042 bps, 88.02%, Err 94 (1.0e-005)
1140.676 .... 3921 packets received, 7043 bps, 88.03%, Err 94 (1.0e-005)
1142.810 .... 3929 packets received, 7044 bps, 88.05%, Err 94 (1.0e-005)
1145.162 .... 3934 packets received, 7038 bps, 87.98%, Err 95 (1.0e-005)
1147.283 .... 3942 packets received, 7040 bps, 88.00%, Err 95 (1.0e-005)
1149.382 .... 3950 packets received, 7041 bps, 88.01%, Err 95 (1.0e-005)
1151.502 .... 3958 packets received, 7042 bps, 88.03%, Err 95 (1.0e-005)
1153.621 .... 3966 packets received, 7044 bps, 88.04%, Err 95 (1.0e-005)
1155.724 .... 3974 packets received, 7045 bps, 88.06%, Err 95 (1.0e-005)
1158.893 .... 3980 packets received, 7036 bps, 87.95%, Err 96 (1.0e-005)
1162.059 .... 3986 packets received, 7028 bps, 87.85%, Err 97 (1.1e-005)
1164.178 .... 3994 packets received, 7029 bps, 87.86%, Err 97 (1.0e-005)
1166.296 .... 4002 packets received, 7030 bps, 87.88%, Err 97 (1.0e-005)
1168.422 .... 4006 packets received, 7024 bps, 87.81%, Err 98 (1.1e-005)
1170.508 .... 4014 packets received, 7026 bps, 87.82%, Err 98 (1.1e-005)
1172.608 .... 4022 packets received, 7027 bps, 87.84%, Err 98 (1.1e-005)
1174.742 .... 4030 packets received, 7029 bps, 87.86%, Err 98 (1.0e-005)
1176.846 .... 4038 packets received, 7030 bps, 87.87%, Err 98 (1.0e-005)
1178.978 .... 4046 packets received, 7031 bps, 87.89%, Err 98 (1.0e-005)
1181.065 .... 4054 packets received, 7033 bps, 87.91%, Err 98 (1.0e-005)
1183.165 .... 4062 packets received, 7034 bps, 87.92%, Err 98 (1.0e-005)
1185.284 .... 4070 packets received, 7035 bps, 87.94%, Err 98 (1.0e-005)
1187.402 .... 4078 packets received, 7036 bps, 87.95%, Err 98 (1.0e-005)
1189.520 .... 4086 packets received, 7038 bps, 87.97%, Err 98 (1.0e-005)
1191.655 .... 4094 packets received, 7039 bps, 87.98%, Err 98 (1.0e-005)
1193.732 .... 4102 packets received, 7040 bps, 88.00%, Err 98 (1.0e-005)
1195.851 .... 4110 packets received, 7041 bps, 88.02%, Err 98 (1.0e-005)
1197.988 .... 4118 packets received, 7043 bps, 88.03%, Err 98 (1.0e-005)
1200.062 .... 4126 packets received, 7044 bps, 88.05%, Err 98 (1.0e-005)
1202.198 .... 4134 packets received, 7045 bps, 88.06%, Err 98 (1.0e-005)
1204.300 .... 4138 packets received, 7040 bps, 88.00%, Err 99 (1.0e-005)
1206.436 .... 4146 packets received, 7041 bps, 88.01%, Err 99 (1.0e-005)
1208.557 .... 4154 packets received, 7042 bps, 88.03%, Err 99 (1.0e-005)
1210.645 .... 4162 packets received, 7043 bps, 88.04%, Err 99 (1.0e-005)
1212.780 .... 4170 packets received, 7044 bps, 88.06%, Err 99 (1.0e-005)
1214.870 .... 4178 packets received, 7046 bps, 88.07%, Err 99 (1.0e-005)
1216.975 .... 4186 packets received, 7047 bps, 88.09%, Err 99 (1.0e-005)
1219.108 .... 4194 packets received, 7048 bps, 88.10%, Err 100 (1.0e-005)
1221.214 .... 4198 packets received, 7043 bps, 88.04%, Err 100 (1.0e-005)
1223.349 .... 4206 packets received, 7044 bps, 88.05%, Err 100 (1.0e-005)
1225.464 .... 4214 packets received, 7045 bps, 88.06%, Err 100 (1.0e-005)
1227.569 .... 4222 packets received, 7046 bps, 88.08%, Err 100 (1.0e-005)
1229.685 .... 4230 packets received, 7048 bps, 88.09%, Err 100 (1.0e-005)
1231.803 .... 4238 packets received, 7049 bps, 88.11%, Err 100 (1.0e-005)
1233.921 .... 4246 packets received, 7050 bps, 88.12%, Err 100 (1.0e-005)
1236.025 .... 4254 packets received, 7051 bps, 88.14%, Err 100 (1.0e-005)
1238.142 .... 4262 packets received, 7052 bps, 88.15%, Err 100 (1.0e-005)
1240.257 .... 4270 packets received, 7054 bps, 88.17%, Err 100 (1.0e-005)
1242.363 .... 4278 packets received, 7055 bps, 88.18%, Err 100 (1.0e-005)
1244.467 .... 4286 packets received, 7056 bps, 88.20%, Err 100 (1.0e-005)
1246.583 .... 4294 packets received, 7057 bps, 88.22%, Err 100 (1.0e-005)
1248.699 .... 4302 packets received, 7058 bps, 88.23%, Err 100 (1.0e-005)
1250.821 .... 4310 packets received, 7059 bps, 88.24%, Err 100 (1.0e-005)
1252.936 .... 4318 packets received, 7061 bps, 88.26%, Err 100 (1.0e-005)
1255.041 .... 4326 packets received, 7062 bps, 88.27%, Err 100 (1.0e-005)
1257.161 .... 4334 packets received, 7063 bps, 88.29%, Err 100 (1.0e-005)
1259.298 .... 4342 packets received, 7064 bps, 88.30%, Err 100 (1.0e-005)
1261.401 .... 4350 packets received, 7065 bps, 88.32%, Err 100 (1.0e-005)
1263.502 .... 4358 packets received, 7066 bps, 88.33%, Err 100 (1.0e-005)
1265.622 .... 4366 packets received, 7068 bps, 88.34%, Err 100 (9.9e-006)
1267.756 .... 4374 packets received, 7069 bps, 88.36%, Err 100 (9.9e-006)
1269.845 .... 4382 packets received, 7070 bps, 88.37%, Err 100 (9.9e-006)
1271.950 .... 4390 packets received, 7071 bps, 88.39%, Err 100 (9.9e-006)
1275.151 .... 4398 packets received, 7066 bps, 88.33%, Err 101 (1.0e-005)
1277.253 .... 4406 packets received, 7067 bps, 88.34%, Err 101 (9.9e-006)
1279.368 .... 4414 packets received, 7068 bps, 88.36%, Err 102 (1.0e-005)
1281.504 .... 4422 packets received, 7069 bps, 88.37%, Err 102 (1.0e-005)
1284.430 .... 4429 packets received, 7065 bps, 88.31%, Err 103 (1.0e-005)
1286.531 .... 4437 packets received, 7066 bps, 88.32%, Err 103 (1.0e-005)
1288.623 .... 4445 packets received, 7067 bps, 88.34%, Err 103 (1.0e-005)
1290.757 .... 4453 packets received, 7068 bps, 88.35%, Err 103 (1.0e-005)
1292.846 .... 4461 packets received, 7069 bps, 88.37%, Err 103 (1.0e-005)
1294.981 .... 4469 packets received, 7070 bps, 88.38%, Err 103 (1.0e-005)
1299.885 .... 4472 packets received, 7048 bps, 88.10%, Err 105 (1.0e-005)
1302.034 .... 4480 packets received, 7049 bps, 88.12%, Err 105 (1.0e-005)
1304.136 .... 4488 packets received, 7050 bps, 88.13%, Err 105 (1.0e-005)
1306.267 .... 4496 packets received, 7051 bps, 88.14%, Err 105 (1.0e-005)
1308.370 .... 4504 packets received, 7053 bps, 88.16%, Err 105 (1.0e-005)
1310.490 .... 4512 packets received, 7054 bps, 88.17%, Err 105 (1.0e-005)
1312.576 .... 4516 packets received, 7049 bps, 88.11%, Err 106 (1.0e-005)
1314.752 .... 4524 packets received, 7050 bps, 88.12%, Err 106 (1.0e-005)
1316.844 .... 4532 packets received, 7051 bps, 88.14%, Err 106 (1.0e-005)
1318.928 .... 4540 packets received, 7052 bps, 88.15%, Err 106 (1.0e-005)
1321.066 .... 4548 packets received, 7053 bps, 88.16%, Err 106 (1.0e-005)
1323.170 .... 4556 packets received, 7054 bps, 88.18%, Err 106 (1.0e-005)
1325.268 .... 4564 packets received, 7055 bps, 88.19%, Err 106 (1.0e-005)
1327.381 .... 4572 packets received, 7057 bps, 88.21%, Err 106 (1.0e-005)
1329.481 .... 4580 packets received, 7058 bps, 88.22%, Err 106 (1.0e-005)
1331.609 .... 4584 packets received, 7053 bps, 88.16%, Err 107 (1.0e-005)
1333.707 .... 4592 packets received, 7054 bps, 88.17%, Err 107 (1.0e-005)
1335.836 .... 4600 packets received, 7055 bps, 88.19%, Err 107 (1.0e-005)
1337.945 .... 4608 packets received, 7056 bps, 88.20%, Err 107 (1.0e-005)
1340.058 .... 4616 packets received, 7057 bps, 88.21%, Err 107 (1.0e-005)
1342.168 .... 4624 packets received, 7058 bps, 88.23%, Err 107 (1.0e-005)
1344.284 .... 4632 packets received, 7059 bps, 88.24%, Err 107 (1.0e-005)
1346.382 .... 4640 packets received, 7060 bps, 88.26%, Err 107 (1.0e-005)
1348.503 .... 4648 packets received, 7061 bps, 88.27%, Err 107 (1.0e-005)
1351.429 .... 4653 packets received, 7054 bps, 88.17%, Err 108 (1.0e-005)
1353.525 .... 4661 packets received, 7055 bps, 88.19%, Err 108 (1.0e-005)
1355.644 .... 4669 packets received, 7056 bps, 88.20%, Err 108 (1.0e-005)
1357.744 .... 4677 packets received, 7057 bps, 88.21%, Err 108 (1.0e-005)
1360.898 .... 4685 packets received, 7053 bps, 88.16%, Err 109 (1.0e-005)
1363.025 .... 4693 packets received, 7054 bps, 88.17%, Err 109 (1.0e-005)
1365.137 .... 4701 packets received, 7055 bps, 88.19%, Err 109 (1.0e-005)
1367.267 .... 4709 packets received, 7056 bps, 88.20%, Err 109 (1.0e-005)
1369.347 .... 4717 packets received, 7057 bps, 88.21%, Err 109 (1.0e-005)
1371.475 .... 4725 packets received, 7058 bps, 88.23%, Err 109 (1.0e-005)
1373.586 .... 4733 packets received, 7059 bps, 88.24%, Err 109 (1.0e-005)
1375.706 .... 4737 packets received, 7054 bps, 88.18%, Err 110 (1.0e-005)
1377.808 .... 4745 packets received, 7055 bps, 88.19%, Err 110 (1.0e-005)
1379.917 .... 4753 packets received, 7057 bps, 88.21%, Err 110 (1.0e-005)
1382.030 .... 4761 packets received, 7058 bps, 88.22%, Err 110 (1.0e-005)
1384.173 .... 4769 packets received, 7059 bps, 88.23%, Err 110 (1.0e-005)
1386.266 .... 4777 packets received, 7060 bps, 88.25%, Err 110 (1.0e-005)
1388.360 .... 4785 packets received, 7061 bps, 88.26%, Err 110 (1.0e-005)
1390.501 .... 4793 packets received, 7062 bps, 88.27%, Err 110 (1.0e-005)
1392.582 .... 4801 packets received, 7063 bps, 88.29%, Err 110 (9.9e-006)
1394.723 .... 4809 packets received, 7064 bps, 88.30%, Err 110 (9.9e-006)
1396.806 .... 4817 packets received, 7065 bps, 88.31%, Err 110 (9.9e-006)
1398.919 .... 4825 packets received, 7066 bps, 88.33%, Err 110 (9.9e-006)
1401.047 .... 4833 packets received, 7067 bps, 88.34%, Err 110 (9.9e-006)
1403.685 .... 4838 packets received, 7061 bps, 88.26%, Err 111 (9.9e-006)
1405.843 .... 4846 packets received, 7062 bps, 88.27%, Err 111 (9.9e-006)
1410.040 .... 4854 packets received, 7052 bps, 88.16%, Err 112 (1.0e-005)
1412.181 .... 4862 packets received, 7053 bps, 88.17%, Err 112 (1.0e-005)
1415.065 .... 4868 packets received, 7048 bps, 88.10%, Err 113 (1.0e-005)
1417.207 .... 4876 packets received, 7049 bps, 88.11%, Err 113 (1.0e-005)
1419.318 .... 4884 packets received, 7050 bps, 88.12%, Err 113 (1.0e-005)
1421.738 .... 4892 packets received, 7049 bps, 88.11%, Err 113 (1.0e-005)
1423.863 .... 4900 packets received, 7050 bps, 88.13%, Err 113 (1.0e-005)
1425.992 .... 4908 packets received, 7051 bps, 88.14%, Err 114 (1.0e-005)
1428.027 .... 4911 packets received, 7045 bps, 88.07%, Err 114 (1.0e-005)
1430.153 .... 4919 packets received, 7046 bps, 88.08%, Err 114 (1.0e-005)
1432.261 .... 4927 packets received, 7047 bps, 88.09%, Err 114 (1.0e-005)
1434.419 .... 4935 packets received, 7048 bps, 88.10%, Err 114 (1.0e-005)
1436.576 .... 4942 packets received, 7048 bps, 88.10%, Err 114 (1.0e-005)
1438.732 .... 4950 packets received, 7048 bps, 88.11%, Err 114 (1.0e-005)
1440.830 .... 4958 packets received, 7050 bps, 88.12%, Err 114 (1.0e-005)
1442.939 .... 4966 packets received, 7051 bps, 88.13%, Err 114 (9.9e-006)
1445.038 .... 4974 packets received, 7052 bps, 88.15%, Err 114 (9.9e-006)
1449.088 .... 4977 packets received, 7036 bps, 87.95%, Err 116 (1.0e-005)
1451.216 .... 4985 packets received, 7037 bps, 87.97%, Err 116 (1.0e-005)
