GBN af 
=========================================================================
                          Station A                                 
-------------------------------------------------------------------------
Protocol.lib, version 3.0, Build: Oct 19 2009 (jiangy@public3.bta.net.cn)
Channel: 8000 bps, 270 ms propagation delay, bit error rate 1.0E-005
Log file "GBN-A.log", TCP port 59144, debug mask 0x00
Station A is waiting for station B on TCP port 59144 ... Done.
New epoch: Tue May 23 03:56:10 2017
=========================================================================
Designed by LXS, build: May 22 2017  23:29:19
2.704 .... 4 packets received, 3385 bps, 42.31%, Err 1 (4.7e-005)
740.021 .... 2484 packets received, 6877 bps, 85.96%, Err 60 (1.0e-005)
742.190 .... 2491 packets received, 6876 bps, 85.95%, Err 60 (1.0e-005)
744.312 .... 2499 packets received, 6879 bps, 85.98%, Err 60 (1.0e-005)
746.414 .... 2507 packets received, 6881 bps, 86.02%, Err 60 (1.0e-005)
748.521 .... 2514 packets received, 6881 bps, 86.01%, Err 60 (1.0e-005)
750.609 .... 2517 packets received, 6870 bps, 85.88%, Err 61 (1.0e-005)
752.746 .... 2525 packets received, 6872 bps, 85.90%, Err 61 (1.0e-005)
754.835 .... 2533 packets received, 6875 bps, 85.94%, Err 61 (1.0e-005)
756.940 .... 2541 packets received, 6878 bps, 85.97%, Err 61 (1.0e-005)
759.082 .... 2549 packets received, 6880 bps, 86.00%, Err 61 (1.0e-005)
761.188 .... 2557 packets received, 6882 bps, 86.03%, Err 61 (1.0e-005)
763.308 .... 2565 packets received, 6885 bps, 86.06%, Err 61 (1.0e-005)
765.394 .... 2573 packets received, 6887 bps, 86.09%, Err 61 (1.0e-005)
767.533 .... 2581 packets received, 6889 bps, 86.12%, Err 61 (1.0e-005)
769.637 .... 2589 packets received, 6892 bps, 86.15%, Err 61 (1.0e-005)
771.742 .... 2597 packets received, 6894 bps, 86.18%, Err 61 (1.0e-005)
773.962 .... 2604 packets received, 6893 bps, 86.16%, Err 61 (1.0e-005)
776.047 .... 2612 packets received, 6896 bps, 86.20%, Err 61 (1.0e-005)
778.149 .... 2620 packets received, 6898 bps, 86.23%, Err 61 (1.0e-005)
780.282 .... 2628 packets received, 6900 bps, 86.25%, Err 61 (1.0e-005)
782.385 .... 2636 packets received, 6903 bps, 86.28%, Err 61 (1.0e-005)
784.502 .... 2644 packets received, 6905 bps, 86.31%, Err 61 (9.9e-006)
786.888 .... 2648 packets received, 6894 bps, 86.18%, Err 62 (1.0e-005)
788.992 .... 2656 packets received, 6897 bps, 86.21%, Err 62 (1.0e-005)
791.093 .... 2664 packets received, 6899 bps, 86.24%, Err 62 (1.0e-005)
793.233 .... 2672 packets received, 6901 bps, 86.26%, Err 62 (1.0e-005)
795.338 .... 2675 packets received, 6891 bps, 86.13%, Err 63 (1.0e-005)
797.473 .... 2683 packets received, 6893 bps, 86.16%, Err 63 (1.0e-005)
799.580 .... 2691 packets received, 6895 bps, 86.19%, Err 63 (1.0e-005)
801.700 .... 2699 packets received, 6897 bps, 86.22%, Err 63 (1.0e-005)
803.857 .... 2706 packets received, 6897 bps, 86.21%, Err 63 (1.0e-005)
806.483 .... 2711 packets received, 6887 bps, 86.08%, Err 64 (1.0e-005)
808.657 .... 2719 packets received, 6889 bps, 86.11%, Err 64 (1.0e-005)
810.748 .... 2727 packets received, 6891 bps, 86.14%, Err 64 (1.0e-005)
812.845 .... 2735 packets received, 6893 bps, 86.17%, Err 64 (1.0e-005)
814.957 .... 2743 packets received, 6896 bps, 86.20%, Err 64 (1.0e-005)
817.161 .... 2750 packets received, 6895 bps, 86.18%, Err 64 (1.0e-005)
819.284 .... 2758 packets received, 6897 bps, 86.21%, Err 64 (1.0e-005)
821.408 .... 2766 packets received, 6899 bps, 86.23%, Err 64 (1.0e-005)
823.533 .... 2774 packets received, 6901 bps, 86.26%, Err 64 (9.9e-006)
825.604 .... 2782 packets received, 6903 bps, 86.29%, Err 64 (9.9e-006)
827.755 .... 2790 packets received, 6905 bps, 86.32%, Err 64 (9.9e-006)
829.859 .... 2797 packets received, 6905 bps, 86.31%, Err 64 (9.9e-006)
831.960 .... 2805 packets received, 6907 bps, 86.34%, Err 65 (1.0e-005)
834.078 .... 2808 packets received, 6897 bps, 86.21%, Err 66 (1.0e-005)
836.218 .... 2816 packets received, 6899 bps, 86.24%, Err 66 (1.0e-005)
838.321 .... 2824 packets received, 6901 bps, 86.27%, Err 66 (1.0e-005)
840.472 .... 2827 packets received, 6891 bps, 86.14%, Err 67 (1.0e-005)
842.542 .... 2835 packets received, 6893 bps, 86.17%, Err 67 (1.0e-005)
844.664 .... 2843 packets received, 6896 bps, 86.19%, Err 67 (1.0e-005)
847.302 .... 2848 packets received, 6886 bps, 86.08%, Err 68 (1.0e-005)
849.456 .... 2856 packets received, 6888 bps, 86.10%, Err 68 (1.0e-005)
851.574 .... 2864 packets received, 6890 bps, 86.13%, Err 68 (1.0e-005)
853.645 .... 2872 packets received, 6893 bps, 86.16%, Err 68 (1.0e-005)
855.810 .... 2880 packets received, 6894 bps, 86.18%, Err 68 (1.0e-005)
857.883 .... 2888 packets received, 6897 bps, 86.21%, Err 68 (1.0e-005)
860.004 .... 2896 packets received, 6899 bps, 86.23%, Err 68 (1.0e-005)
862.164 .... 2903 packets received, 6898 bps, 86.23%, Err 68 (1.0e-005)
864.290 .... 2911 packets received, 6900 bps, 86.25%, Err 68 (1.0e-005)
866.392 .... 2919 packets received, 6902 bps, 86.28%, Err 68 (1.0e-005)
868.496 .... 2927 packets received, 6904 bps, 86.31%, Err 68 (1.0e-005)
870.604 .... 2935 packets received, 6907 bps, 86.33%, Err 68 (1.0e-005)
872.694 .... 2943 packets received, 6909 bps, 86.36%, Err 68 (1.0e-005)
875.885 .... 2950 packets received, 6900 bps, 86.25%, Err 69 (1.0e-005)
878.016 .... 2958 packets received, 6902 bps, 86.27%, Err 69 (1.0e-005)
880.153 .... 2966 packets received, 6904 bps, 86.30%, Err 69 (1.0e-005)
882.232 .... 2974 packets received, 6906 bps, 86.33%, Err 69 (1.0e-005)
884.338 .... 2982 packets received, 6908 bps, 86.35%, Err 69 (1.0e-005)
886.474 .... 2990 packets received, 6910 bps, 86.37%, Err 69 (9.9e-006)
888.609 .... 2997 packets received, 6909 bps, 86.37%, Err 69 (9.9e-006)
890.716 .... 3005 packets received, 6912 bps, 86.39%, Err 69 (9.9e-006)
892.839 .... 3013 packets received, 6913 bps, 86.42%, Err 69 (9.9e-006)
894.942 .... 3021 packets received, 6916 bps, 86.44%, Err 69 (9.8e-006)
897.071 .... 3029 packets received, 6917 bps, 86.47%, Err 69 (9.8e-006)
899.181 .... 3036 packets received, 6917 bps, 86.46%, Err 69 (9.8e-006)
901.832 .... 3041 packets received, 6908 bps, 86.35%, Err 70 (9.9e-006)
903.953 .... 3049 packets received, 6910 bps, 86.37%, Err 70 (9.9e-006)
906.055 .... 3057 packets received, 6912 bps, 86.40%, Err 70 (9.9e-006)
908.160 .... 3065 packets received, 6914 bps, 86.43%, Err 70 (9.8e-006)
910.888 .... 3067 packets received, 6898 bps, 86.22%, Err 71 (1.0e-005)
913.015 .... 3075 packets received, 6900 bps, 86.25%, Err 71 (9.9e-006)
915.134 .... 3083 packets received, 6902 bps, 86.27%, Err 71 (9.9e-006)
917.222 .... 3091 packets received, 6904 bps, 86.30%, Err 72 (1.0e-005)
919.386 .... 3094 packets received, 6894 bps, 86.18%, Err 72 (1.0e-005)
921.490 .... 3102 packets received, 6896 bps, 86.20%, Err 72 (1.0e-005)
923.610 .... 3110 packets received, 6898 bps, 86.23%, Err 73 (1.0e-005)
926.498 .... 3116 packets received, 6890 bps, 86.12%, Err 74 (1.0e-005)
928.600 .... 3124 packets received, 6892 bps, 86.15%, Err 74 (1.0e-005)
930.723 .... 3132 packets received, 6894 bps, 86.17%, Err 74 (1.0e-005)
932.852 .... 3140 packets received, 6896 bps, 86.20%, Err 74 (1.0e-005)
935.019 .... 3147 packets received, 6895 bps, 86.19%, Err 74 (1.0e-005)
937.159 .... 3155 packets received, 6897 bps, 86.21%, Err 74 (1.0e-005)
939.225 .... 3162 packets received, 6897 bps, 86.21%, Err 74 (1.0e-005)
941.327 .... 3170 packets received, 6899 bps, 86.24%, Err 74 (1.0e-005)
943.430 .... 3178 packets received, 6901 bps, 86.26%, Err 74 (1.0e-005)
945.572 .... 3181 packets received, 6892 bps, 86.15%, Err 75 (1.0e-005)
947.680 .... 3189 packets received, 6894 bps, 86.17%, Err 75 (1.0e-005)
949.832 .... 3197 packets received, 6895 bps, 86.19%, Err 75 (1.0e-005)
951.923 .... 3205 packets received, 6897 bps, 86.22%, Err 75 (1.0e-005)
954.095 .... 3212 packets received, 6897 bps, 86.21%, Err 76 (1.0e-005)
956.233 .... 3215 packets received, 6888 bps, 86.10%, Err 76 (1.0e-005)
958.304 .... 3223 packets received, 6890 bps, 86.12%, Err 76 (1.0e-005)
960.439 .... 3231 packets received, 6892 bps, 86.15%, Err 76 (1.0e-005)
962.546 .... 3239 packets received, 6894 bps, 86.17%, Err 76 (1.0e-005)
964.750 .... 3246 packets received, 6893 bps, 86.16%, Err 76 (1.0e-005)
966.869 .... 3254 packets received, 6895 bps, 86.18%, Err 76 (1.0e-005)
968.960 .... 3262 packets received, 6897 bps, 86.21%, Err 76 (1.0e-005)
971.113 .... 3270 packets received, 6898 bps, 86.23%, Err 76 (1.0e-005)
973.217 .... 3278 packets received, 6900 bps, 86.25%, Err 77 (1.0e-005)
975.305 .... 3281 packets received, 6892 bps, 86.15%, Err 77 (1.0e-005)
977.446 .... 3289 packets received, 6893 bps, 86.17%, Err 77 (1.0e-005)
979.520 .... 3297 packets received, 6895 bps, 86.19%, Err 77 (1.0e-005)
981.660 .... 3305 packets received, 6897 bps, 86.21%, Err 77 (1.0e-005)
983.763 .... 3313 packets received, 6899 bps, 86.24%, Err 77 (1.0e-005)
985.867 .... 3321 packets received, 6901 bps, 86.26%, Err 77 (1.0e-005)
988.006 .... 3329 packets received, 6903 bps, 86.28%, Err 77 (1.0e-005)
990.139 .... 3336 packets received, 6902 bps, 86.28%, Err 77 (9.9e-006)
992.256 .... 3344 packets received, 6904 bps, 86.30%, Err 77 (9.9e-006)
994.347 .... 3352 packets received, 6906 bps, 86.32%, Err 77 (9.9e-006)
996.487 .... 3360 packets received, 6908 bps, 86.34%, Err 77 (9.9e-006)
998.592 .... 3368 packets received, 6909 bps, 86.37%, Err 77 (9.8e-006)
1000.709 .... 3376 packets received, 6911 bps, 86.39%, Err 77 (9.8e-006)
1003.864 .... 3383 packets received, 6904 bps, 86.30%, Err 79 (1.0e-005)
1006.004 .... 3391 packets received, 6905 bps, 86.32%, Err 79 (1.0e-005)
1008.105 .... 3399 packets received, 6907 bps, 86.34%, Err 79 (1.0e-005)
1010.223 .... 3407 packets received, 6909 bps, 86.36%, Err 79 (1.0e-005)
1012.345 .... 3415 packets received, 6911 bps, 86.38%, Err 79 (1.0e-005)
1014.550 .... 3422 packets received, 6910 bps, 86.37%, Err 79 (9.9e-006)
1016.651 .... 3430 packets received, 6912 bps, 86.39%, Err 79 (9.9e-006)
1019.002 .... 3433 packets received, 6902 bps, 86.27%, Err 81 (1.0e-005)
1021.191 .... 3440 packets received, 6901 bps, 86.26%, Err 81 (1.0e-005)
1023.294 .... 3448 packets received, 6903 bps, 86.28%, Err 81 (1.0e-005)
1025.651 .... 3456 packets received, 6903 bps, 86.28%, Err 81 (1.0e-005)
1028.017 .... 3460 packets received, 6895 bps, 86.19%, Err 82 (1.0e-005)
1030.173 .... 3468 packets received, 6896 bps, 86.20%, Err 82 (1.0e-005)
1032.275 .... 3476 packets received, 6898 bps, 86.23%, Err 82 (1.0e-005)
1034.393 .... 3484 packets received, 6900 bps, 86.25%, Err 82 (1.0e-005)
1036.608 .... 3491 packets received, 6899 bps, 86.24%, Err 82 (1.0e-005)
1039.125 .... 3498 packets received, 6896 bps, 86.20%, Err 82 (1.0e-005)
1042.332 .... 3504 packets received, 6887 bps, 86.08%, Err 83 (1.0e-005)
1044.434 .... 3512 packets received, 6888 bps, 86.11%, Err 83 (1.0e-005)
1046.553 .... 3520 packets received, 6890 bps, 86.13%, Err 84 (1.0e-005)
1048.656 .... 3523 packets received, 6882 bps, 86.03%, Err 85 (1.0e-005)
1050.804 .... 3531 packets received, 6884 bps, 86.05%, Err 85 (1.0e-005)
1052.906 .... 3539 packets received, 6886 bps, 86.07%, Err 85 (1.0e-005)
1055.024 .... 3547 packets received, 6887 bps, 86.09%, Err 85 (1.0e-005)
1058.774 .... 3554 packets received, 6876 bps, 85.95%, Err 86 (1.0e-005)
1060.881 .... 3562 packets received, 6878 bps, 85.98%, Err 86 (1.0e-005)
1062.971 .... 3570 packets received, 6880 bps, 86.00%, Err 86 (1.0e-005)
1065.075 .... 3578 packets received, 6882 bps, 86.02%, Err 86 (1.0e-005)
1067.193 .... 3586 packets received, 6884 bps, 86.04%, Err 86 (1.0e-005)
1069.318 .... 3589 packets received, 6876 bps, 85.95%, Err 87 (1.0e-005)
1071.452 .... 3597 packets received, 6877 bps, 85.97%, Err 87 (1.0e-005)
1074.345 .... 3603 packets received, 6870 bps, 85.88%, Err 88 (1.0e-005)
1076.465 .... 3611 packets received, 6872 bps, 85.90%, Err 88 (1.0e-005)
1078.599 .... 3619 packets received, 6873 bps, 85.92%, Err 88 (1.0e-005)
1080.802 .... 3626 packets received, 6873 bps, 85.91%, Err 88 (1.0e-005)
1082.942 .... 3634 packets received, 6874 bps, 85.93%, Err 88 (1.0e-005)
1085.844 .... 3640 packets received, 6867 bps, 85.84%, Err 89 (1.0e-005)
1087.978 .... 3648 packets received, 6869 bps, 85.86%, Err 89 (1.0e-005)
1090.080 .... 3656 packets received, 6871 bps, 85.88%, Err 89 (1.0e-005)
1092.466 .... 3664 packets received, 6871 bps, 85.88%, Err 89 (1.0e-005)
1094.584 .... 3672 packets received, 6872 bps, 85.90%, Err 89 (1.0e-005)
1096.703 .... 3680 packets received, 6874 bps, 85.92%, Err 89 (1.0e-005)
1098.825 .... 3688 packets received, 6876 bps, 85.94%, Err 89 (1.0e-005)
1100.929 .... 3696 packets received, 6877 bps, 85.97%, Err 89 (1.0e-005)
1103.072 .... 3704 packets received, 6879 bps, 85.98%, Err 89 (1.0e-005)
1105.144 .... 3712 packets received, 6881 bps, 86.01%, Err 89 (1.0e-005)
1107.265 .... 3720 packets received, 6882 bps, 86.03%, Err 89 (1.0e-005)
1109.393 .... 3728 packets received, 6884 bps, 86.05%, Err 89 (1.0e-005)
1111.525 .... 3736 packets received, 6885 bps, 86.07%, Err 89 (1.0e-005)
1113.633 .... 3744 packets received, 6887 bps, 86.09%, Err 89 (1.0e-005)
1115.703 .... 3752 packets received, 6889 bps, 86.11%, Err 89 (1.0e-005)
1117.837 .... 3759 packets received, 6889 bps, 86.11%, Err 89 (1.0e-005)
1119.943 .... 3767 packets received, 6890 bps, 86.13%, Err 89 (1.0e-005)
1122.076 .... 3775 packets received, 6892 bps, 86.15%, Err 89 (1.0e-005)
1124.164 .... 3783 packets received, 6894 bps, 86.17%, Err 89 (1.0e-005)
1126.297 .... 3791 packets received, 6895 bps, 86.19%, Err 89 (1.0e-005)
1128.385 .... 3799 packets received, 6897 bps, 86.21%, Err 89 (1.0e-005)
1130.503 .... 3807 packets received, 6898 bps, 86.23%, Err 89 (1.0e-005)
1132.606 .... 3815 packets received, 6900 bps, 86.25%, Err 89 (1.0e-005)
1134.707 .... 3823 packets received, 6902 bps, 86.27%, Err 89 (1.0e-005)
1136.862 .... 3831 packets received, 6903 bps, 86.29%, Err 89 (1.0e-005)
1138.965 .... 3838 packets received, 6903 bps, 86.29%, Err 89 (1.0e-005)
1142.143 .... 3845 packets received, 6896 bps, 86.20%, Err 90 (1.0e-005)
1144.296 .... 3853 packets received, 6898 bps, 86.22%, Err 90 (1.0e-005)
1146.382 .... 3859 packets received, 6896 bps, 86.20%, Err 90 (1.0e-005)
1148.486 .... 3867 packets received, 6897 bps, 86.22%, Err 90 (1.0e-005)
1150.595 .... 3875 packets received, 6899 bps, 86.24%, Err 90 (1.0e-005)
1152.703 .... 3883 packets received, 6901 bps, 86.26%, Err 90 (1.0e-005)
1154.843 .... 3891 packets received, 6902 bps, 86.28%, Err 90 (1.0e-005)
1156.947 .... 3899 packets received, 6904 bps, 86.30%, Err 90 (9.9e-006)
1159.039 .... 3907 packets received, 6905 bps, 86.32%, Err 90 (9.9e-006)
1161.156 .... 3915 packets received, 6907 bps, 86.34%, Err 90 (9.9e-006)
1163.256 .... 3923 packets received, 6908 bps, 86.36%, Err 90 (9.9e-006)
1166.182 .... 3929 packets received, 6902 bps, 86.27%, Err 91 (1.0e-005)
1168.287 .... 3937 packets received, 6903 bps, 86.29%, Err 91 (1.0e-005)
1170.412 .... 3940 packets received, 6896 bps, 86.20%, Err 92 (1.0e-005)
1172.546 .... 3948 packets received, 6897 bps, 86.22%, Err 92 (1.0e-005)
1174.647 .... 3956 packets received, 6899 bps, 86.24%, Err 92 (1.0e-005)
1176.748 .... 3964 packets received, 6901 bps, 86.26%, Err 92 (1.0e-005)
1178.899 .... 3972 packets received, 6902 bps, 86.27%, Err 92 (1.0e-005)
1181.002 .... 3980 packets received, 6903 bps, 86.29%, Err 92 (9.9e-006)
1183.129 .... 3988 packets received, 6905 bps, 86.31%, Err 92 (9.9e-006)
1185.463 .... 3992 packets received, 6898 bps, 86.23%, Err 93 (1.0e-005)
1187.585 .... 4000 packets received, 6900 bps, 86.25%, Err 93 (1.0e-005)
1189.704 .... 4008 packets received, 6901 bps, 86.26%, Err 93 (1.0e-005)
1191.806 .... 4016 packets received, 6903 bps, 86.28%, Err 93 (1.0e-005)
1193.925 .... 4024 packets received, 6904 bps, 86.30%, Err 93 (9.9e-006)
1196.084 .... 4032 packets received, 6905 bps, 86.32%, Err 93 (9.9e-006)
1198.224 .... 4039 packets received, 6905 bps, 86.31%, Err 93 (9.9e-006)
1200.364 .... 4047 packets received, 6906 bps, 86.33%, Err 93 (9.9e-006)
1202.468 .... 4055 packets received, 6908 bps, 86.35%, Err 93 (9.9e-006)
1204.537 .... 4063 packets received, 6910 bps, 86.37%, Err 93 (9.9e-006)
1206.677 .... 4071 packets received, 6911 bps, 86.39%, Err 93 (9.8e-006)
1208.779 .... 4079 packets received, 6913 bps, 86.41%, Err 93 (9.8e-006)
1210.898 .... 4087 packets received, 6914 bps, 86.42%, Err 93 (9.8e-006)
1213.050 .... 4094 packets received, 6914 bps, 86.42%, Err 93 (9.8e-006)
1215.155 .... 4102 packets received, 6915 bps, 86.44%, Err 93 (9.8e-006)
1217.294 .... 4110 packets received, 6916 bps, 86.45%, Err 93 (9.8e-006)
1219.414 .... 4118 packets received, 6918 bps, 86.47%, Err 93 (9.7e-006)
1221.501 .... 4125 packets received, 6918 bps, 86.47%, Err 93 (9.7e-006)
1223.603 .... 4133 packets received, 6919 bps, 86.49%, Err 93 (9.7e-006)
1225.713 .... 4141 packets received, 6921 bps, 86.51%, Err 93 (9.7e-006)
1227.818 .... 4149 packets received, 6922 bps, 86.53%, Err 93 (9.7e-006)
1229.959 .... 4157 packets received, 6923 bps, 86.54%, Err 93 (9.7e-006)
1232.049 .... 4164 packets received, 6923 bps, 86.54%, Err 93 (9.6e-006)
1234.185 .... 4172 packets received, 6925 bps, 86.56%, Err 93 (9.6e-006)
1236.303 .... 4175 packets received, 6918 bps, 86.47%, Err 94 (9.7e-006)
1238.422 .... 4183 packets received, 6919 bps, 86.49%, Err 94 (9.7e-006)
1240.832 .... 4188 packets received, 6914 bps, 86.42%, Err 95 (9.8e-006)
1242.920 .... 4196 packets received, 6915 bps, 86.44%, Err 95 (9.8e-006)
1245.108 .... 4203 packets received, 6915 bps, 86.44%, Err 95 (9.7e-006)
1247.227 .... 4211 packets received, 6916 bps, 86.45%, Err 95 (9.7e-006)
1249.346 .... 4218 packets received, 6916 bps, 86.45%, Err 95 (9.7e-006)
1251.450 .... 4226 packets received, 6917 bps, 86.47%, Err 95 (9.7e-006)
1253.577 .... 4229 packets received, 6911 bps, 86.38%, Err 97 (9.9e-006)
1256.522 .... 4235 packets received, 6904 bps, 86.30%, Err 98 (1.0e-005)
1258.624 .... 4243 packets received, 6906 bps, 86.32%, Err 98 (9.9e-006)
1260.810 .... 4247 packets received, 6900 bps, 86.25%, Err 99 (1.0e-005)
1262.934 .... 4255 packets received, 6902 bps, 86.27%, Err 99 (1.0e-005)
1265.813 .... 4261 packets received, 6896 bps, 86.19%, Err 100 (1.0e-005)
1267.947 .... 4269 packets received, 6897 bps, 86.21%, Err 100 (1.0e-005)
1270.054 .... 4277 packets received, 6898 bps, 86.23%, Err 100 (1.0e-005)
1272.976 .... 4281 packets received, 6889 bps, 86.11%, Err 102 (1.0e-005)
1275.132 .... 4289 packets received, 6890 bps, 86.13%, Err 102 (1.0e-005)
1277.737 .... 4294 packets received, 6884 bps, 86.05%, Err 103 (1.0e-005)
1279.874 .... 4302 packets received, 6885 bps, 86.07%, Err 103 (1.0e-005)
1282.007 .... 4310 packets received, 6887 bps, 86.08%, Err 103 (1.0e-005)
1284.111 .... 4318 packets received, 6888 bps, 86.10%, Err 103 (1.0e-005)
1286.224 .... 4326 packets received, 6890 bps, 86.12%, Err 103 (1.0e-005)
1288.327 .... 4334 packets received, 6891 bps, 86.14%, Err 103 (1.0e-005)
1290.435 .... 4342 packets received, 6893 bps, 86.16%, Err 103 (1.0e-005)
1292.576 .... 4349 packets received, 6892 bps, 86.15%, Err 103 (1.0e-005)
1294.713 .... 4357 packets received, 6893 bps, 86.17%, Err 103 (1.0e-005)
1296.815 .... 4365 packets received, 6895 bps, 86.19%, Err 103 (1.0e-005)
1298.919 .... 4373 packets received, 6896 bps, 86.20%, Err 103 (1.0e-005)
1301.039 .... 4381 packets received, 6898 bps, 86.22%, Err 103 (1.0e-005)
1303.127 .... 4389 packets received, 6899 bps, 86.24%, Err 103 (1.0e-005)
1305.239 .... 4397 packets received, 6901 bps, 86.26%, Err 104 (1.0e-005)
1307.359 .... 4405 packets received, 6902 bps, 86.28%, Err 104 (1.0e-005)
1309.461 .... 4413 packets received, 6903 bps, 86.29%, Err 104 (1.0e-005)
1311.618 .... 4421 packets received, 6905 bps, 86.31%, Err 104 (1.0e-005)
1313.753 .... 4428 packets received, 6904 bps, 86.30%, Err 104 (1.0e-005)
1315.892 .... 4436 packets received, 6905 bps, 86.32%, Err 104 (1.0e-005)
1317.968 .... 4444 packets received, 6907 bps, 86.34%, Err 104 (1.0e-005)
1320.073 .... 4452 packets received, 6908 bps, 86.36%, Err 105 (1.0e-005)
1322.191 .... 4459 packets received, 6908 bps, 86.35%, Err 105 (1.0e-005)
1324.293 .... 4467 packets received, 6910 bps, 86.37%, Err 105 (1.0e-005)
1326.415 .... 4475 packets received, 6911 bps, 86.39%, Err 105 (1.0e-005)
1328.520 .... 4483 packets received, 6912 bps, 86.40%, Err 105 (1.0e-005)
1330.642 .... 4491 packets received, 6914 bps, 86.42%, Err 105 (1.0e-005)
1332.731 .... 4499 packets received, 6915 bps, 86.44%, Err 105 (1.0e-005)
1334.875 .... 4507 packets received, 6916 bps, 86.45%, Err 105 (1.0e-005)
1336.980 .... 4515 packets received, 6918 bps, 86.47%, Err 105 (1.0e-005)
1339.100 .... 4523 packets received, 6919 bps, 86.49%, Err 105 (1.0e-005)
1341.209 .... 4531 packets received, 6920 bps, 86.50%, Err 105 (1.0e-005)
1343.328 .... 4539 packets received, 6921 bps, 86.52%, Err 105 (1.0e-005)
1345.471 .... 4547 packets received, 6923 bps, 86.53%, Err 105 (1.0e-005)
1347.559 .... 4554 packets received, 6923 bps, 86.53%, Err 105 (1.0e-005)
1349.647 .... 4562 packets received, 6924 bps, 86.55%, Err 105 (9.9e-006)
1351.752 .... 4570 packets received, 6925 bps, 86.57%, Err 105 (9.9e-006)
1353.890 .... 4577 packets received, 6925 bps, 86.56%, Err 105 (9.9e-006)
1356.499 .... 4582 packets received, 6919 bps, 86.49%, Err 106 (1.0e-005)
1358.671 .... 4584 packets received, 6911 bps, 86.39%, Err 108 (1.0e-005)
1360.806 .... 4592 packets received, 6912 bps, 86.40%, Err 108 (1.0e-005)
1362.911 .... 4599 packets received, 6912 bps, 86.40%, Err 108 (1.0e-005)
1365.037 .... 4607 packets received, 6913 bps, 86.42%, Err 108 (1.0e-005)
1367.165 .... 4615 packets received, 6915 bps, 86.43%, Err 108 (1.0e-005)
1369.272 .... 4623 packets received, 6916 bps, 86.45%, Err 108 (1.0e-005)
1371.376 .... 4631 packets received, 6917 bps, 86.47%, Err 108 (1.0e-005)
1373.482 .... 4639 packets received, 6919 bps, 86.48%, Err 108 (1.0e-005)
1375.588 .... 4647 packets received, 6920 bps, 86.50%, Err 108 (1.0e-005)
1377.724 .... 4655 packets received, 6921 bps, 86.51%, Err 108 (1.0e-005)
1379.825 .... 4663 packets received, 6922 bps, 86.53%, Err 108 (1.0e-005)
1382.758 .... 4669 packets received, 6917 bps, 86.46%, Err 109 (1.0e-005)
1384.849 .... 4677 packets received, 6918 bps, 86.48%, Err 109 (1.0e-005)
1386.958 .... 4685 packets received, 6919 bps, 86.49%, Err 109 (1.0e-005)
1389.078 .... 4693 packets received, 6921 bps, 86.51%, Err 109 (1.0e-005)
1391.184 .... 4701 packets received, 6922 bps, 86.52%, Err 109 (1.0e-005)
1393.329 .... 4709 packets received, 6923 bps, 86.54%, Err 109 (1.0e-005)
1395.412 .... 4717 packets received, 6924 bps, 86.55%, Err 109 (1.0e-005)
1397.502 .... 4725 packets received, 6926 bps, 86.57%, Err 109 (1.0e-005)
1399.674 .... 4733 packets received, 6927 bps, 86.58%, Err 109 (9.9e-006)
1401.774 .... 4741 packets received, 6928 bps, 86.60%, Err 109 (9.9e-006)
1403.859 .... 4749 packets received, 6929 bps, 86.62%, Err 109 (9.9e-006)
1405.990 .... 4757 packets received, 6931 bps, 86.63%, Err 109 (9.9e-006)
1408.098 .... 4765 packets received, 6932 bps, 86.65%, Err 109 (9.9e-006)
1410.288 .... 4772 packets received, 6931 bps, 86.64%, Err 109 (9.9e-006)
1412.394 .... 4780 packets received, 6932 bps, 86.66%, Err 109 (9.9e-006)
1414.485 .... 4788 packets received, 6934 bps, 86.67%, Err 109 (9.8e-006)
1416.637 .... 4791 packets received, 6928 bps, 86.60%, Err 111 (1.0e-005)
1418.724 .... 4799 packets received, 6929 bps, 86.61%, Err 111 (1.0e-005)
1420.941 .... 4806 packets received, 6928 bps, 86.60%, Err 111 (1.0e-005)
1423.030 .... 4814 packets received, 6930 bps, 86.62%, Err 111 (1.0e-005)
1425.138 .... 4822 packets received, 6931 bps, 86.64%, Err 111 (9.9e-006)
1427.544 .... 4830 packets received, 6931 bps, 86.63%, Err 111 (9.9e-006)
1429.918 .... 4834 packets received, 6925 bps, 86.56%, Err 112 (1.0e-005)
1432.021 .... 4842 packets received, 6926 bps, 86.58%, Err 112 (1.0e-005)
1435.460 .... 4850 packets received, 6921 bps, 86.51%, Err 113 (1.0e-005)
1437.566 .... 4858 packets received, 6922 bps, 86.53%, Err 113 (1.0e-005)
1439.702 .... 4866 packets received, 6923 bps, 86.54%, Err 113 (1.0e-005)
1441.789 .... 4874 packets received, 6925 bps, 86.56%, Err 113 (1.0e-005)
1443.922 .... 4882 packets received, 6926 bps, 86.57%, Err 113 (1.0e-005)
1446.111 .... 4889 packets received, 6925 bps, 86.57%, Err 113 (1.0e-005)
1448.216 .... 4897 packets received, 6926 bps, 86.58%, Err 113 (1.0e-005)
1450.359 .... 4905 packets received, 6928 bps, 86.59%, Err 113 (9.9e-006)
1452.425 .... 4913 packets received, 6929 bps, 86.61%, Err 114 (1.0e-005)
1454.583 .... 4921 packets received, 6930 bps, 86.62%, Err 114 (1.0e-005)
1456.651 .... 4929 packets received, 6931 bps, 86.64%, Err 114 (1.0e-005)
